Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Columbia_300A_SW48_000053_2_p08,Columbia_300A_SW48_000054_3_p08,Columbia_300A_SW48_000055_2_p08,Columbia_300A_SW48_000056_2_p08,Columbia_300A_SW48_000057_2_p08,Columbia_300A_SW48_000058_2_p08,Columbia_300A_SW48_000060_2_p08,Columbia_300A_SW48_000061_2_p08,Columbia_300A_SW48_000062_2_p08,Columbia_300A_SW48_000063_2_p08,Columbia_300A_SW48_000064_2_p08,Columbia_300A_SW48_000065_2_p08,Columbia_300A_SW48_000066_2_p08,Columbia_300A_SW48_000067_2_p08,Columbia_300A_SW48_000051_2_p08,Columbia_300A_SW48_000052_2_p08
290.030211219734,0,0,0,0,0,0,0,0,,None,291.037487686614,0,0,0,0,0,0,0,0,0,1259454.8,0,0,0,0,0,0,0,0
290.030540838871,13,9,7,1,0,0,0,0,CHON,ConHC,291.037817305751,0.289800995541624,2,1307202.9,0,0,0,0,1448782.9,0,0,1355291.1,0,1635372,1746049.3,1932196.6,0,0,0
290.038723743136,13,10,7,0,1,0,0,0,CHO,ConHC,291.046000210016,0.025093916739416,2,0,0,0,0,0,0,0,0,0,0,0,1361796.4,0,0,0,0
290.066969770905,14,13,6,1,0,0,0,0,CHON,Lignin,291.074246237785,0.140573464930652,1,2016334.3,1855162.1,1581538.3,1667930.5,1372089,1607004.6,1587283,1414603.1,1254184.3,0,1711161.3,2110863.5,1473200.1,1691225.8,1499273.8,2130050.5
290.074989112035,14,14,6,0,1,0,0,0,CHO,Lignin,291.082265578915,0.437817416214051,1,0,0,0,1367004.9,0,0,0,0,0,0,0,0,0,0,0,0
290.075246263699,14,14,6,0,1,0,0,0,CHO,Lignin,291.082522730579,-0.445615138396246,0,0,0,1427685.3,0,0,0,0,0,0,0,0,0,0,0,1377164.4,0
290.088208879012,11,17,8,1,0,0,0,0,CHON,Carb,291.095485345892,-0.236411057786626,1,0,1562305,0,1632353,1709760.8,1343332.5,0,0,0,0,1863489,1627799.8,1700534.8,0,0,1634185.8
290.088379123149,0,0,0,0,0,0,0,0,,None,291.095655590029,0,0,1345621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.096167514273,11,18,8,0,1,0,0,0,CHO,AminoSugar,291.103443981153,0.269358706996271,0,0,0,0,0,1526211.6,0,0,0,0,0,0,1621914.9,0,0,0,0
290.096537926115,0,0,0,0,0,0,0,0,,None,291.103814392995,0,0,0,0,0,1270627.5,0,0,0,0,0,0,0,0,0,0,0,0
290.103358061673,15,17,5,1,0,0,0,0,CHON,Lignin,291.110634528553,0.130990909306209,1,0,1357381.9,0,1349221.6,1985990.4,0,0,0,0,0,1350726.5,1689245.6,1640635.6,1256038.1,1249941.5,1259919
290.111653777478,0,0,0,0,0,0,0,0,,None,291.118930244358,0,0,0,1480648.6,0,0,1304777.4,0,0,0,0,0,0,0,0,0,0,0
290.124464390714,12,21,7,1,0,0,0,0,CHON,AminoSugar,291.131740857594,0.210133069152627,1,0,0,0,0,0,0,0,0,0,0,1462094.3,0,0,0,0,0
290.124665005096,12,21,7,1,0,0,0,0,CHON,AminoSugar,291.131941471976,-0.478951141483365,1,0,0,0,0,0,0,0,0,0,0,0,1243558,0,0,0,0
290.181335720458,0,0,0,0,0,0,0,0,,None,291.188612187338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370240.6,0,0
290.8520600453,0,0,0,0,0,0,0,0,,None,291.85933651218,0,0,0,1951160.5,0,0,0,0,0,0,0,0,0,0,0,1380452.6,0,0
290.984100720994,0,0,0,0,0,0,0,0,,None,291.991377187874,0,1,0,1530339.1,0,0,1843721,1283253.9,0,0,0,0,1378183.9,0,1288913.9,1284497.5,1798322.8,1618110.3
291.014651570219,13,8,8,0,0,0,0,0,CHO,ConHC,292.021928037099,-0.0369955069387593,1,2626933.8,3890925,4118324.8,3216252,3223828.3,3323073.3,3089343,2501130.3,2005375.8,1813241.1,3087251,3842818.8,2543067.5,3224476,2950844.5,2703816.8
291.02759087471,10,13,8,0,0,0,1,0,CHOP,Tannin,292.03486734159,-0.217225738996156,1,1367033.9,0,0,0,0,0,0,0,0,0,0,0,1496031.5,0,0,0
291.02775088553,0,0,0,0,0,0,0,0,,None,292.03502735241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749408.3,0,0
291.036448807502,0,0,0,0,0,0,0,0,,None,292.043725274382,0,0,0,0,0,7583618.5,0,0,0,0,0,0,0,0,0,0,0,0
291.04548653621,0,0,0,0,0,0,0,0,,None,292.05276300309,0,0,0,0,1245119.9,0,0,0,0,0,0,0,0,1759502.9,0,0,0,0
291.045644229065,0,0,0,0,0,0,0,0,,None,292.052920695945,0,1,0,0,0,0,0,0,0,0,0,0,1353886.3,0,0,0,0,0
291.050141145097,0,0,0,0,0,0,0,0,,None,292.057417611977,0,0,0,0,0,0,0,0,0,0,1728396.6,0,0,0,0,0,0,0
291.051018898836,14,12,7,0,0,0,0,0,CHO,Lignin,292.058295365716,0.0252490148463434,1,8175489,8926457,9797442,10169223,9448226,9256655,7425997,7016982.5,6016909,5429507,8864160,9767185,8127975,8582568,6787272.5,7318485.5
291.062340124299,13,12,6,2,0,0,0,0,CHON,Lignin,292.069616591179,-0.275492465451157,1,0,0,0,0,0,1624531.4,0,0,0,0,1373604.4,1251349.5,0,0,1235148,1419481.3
291.06251104663,0,0,0,0,0,0,0,0,,None,292.06978751351,0,1,0,0,0,0,0,0,1349329.6,0,0,0,0,0,0,0,0,0
291.064094083289,0,0,0,0,0,0,0,0,,None,292.071370550169,0,0,6445957.5,6689021,6463302.5,6251403,7495462.5,7428820,6526930,0,5099410,3669766.8,6890917,7367958,5948907,5626284.5,5577932.5,5763034
291.071607681266,0,0,0,0,0,0,0,0,,None,292.078884148146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966492.5
291.071819771797,0,0,0,0,0,0,0,0,,None,292.079096238677,0,0,0,0,2264137.3,0,0,0,0,0,0,0,0,0,0,0,0,0
291.072121849538,11,16,9,0,0,0,0,0,CHO,Tannin,292.079398316418,0.115708544280054,1,0,1481983.6,0,1363597.5,1330729.4,1882839.1,0,0,0,0,1728680,0,0,1618351.4,0,0
291.077360326271,0,0,0,0,0,0,0,0,,None,292.084636793151,0,0,0,0,1948491.3,0,0,0,5255127.5,0,0,0,0,0,0,0,0,0
291.08187856737,0,0,0,0,0,0,0,0,,None,292.08915503425,0,0,2510218.8,2079490.8,0,2694544.5,2727212.8,2022874.8,0,9542177,1961880.1,0,2951595.5,2915101.3,2515952.8,0,2218962.3,0
291.082079486226,0,0,0,0,0,0,0,0,,None,292.089355953106,0,1,0,0,0,0,0,0,0,0,0,2560267.8,0,0,0,0,0,0
291.083311120045,10,16,8,2,0,0,0,0,CHON,Carb,292.090587586925,0.266745586665829,1,0,0,360767296,2746769,0,3684059.5,853336000,219240992,0,23335180,5878188,0,2994161.3,50767284,0,721608704
291.087370802775,15,16,6,0,0,0,0,0,CHO,Lignin,292.094647269655,0.140285161700021,1,12658573,12832005,11425615,13329298,13056815,12670685,0,9320995,11086746,8552717,13419950,13791519,10860018,11259317,10425556,0
291.098709020378,14,16,5,2,0,0,0,0,CHON,Lignin,292.105985487258,-0.218594488359132,1,0,1719816.1,1453138.9,1388949.6,0,1348577.1,0,0,1524638.4,1237264.5,1736369.8,1342243.9,0,0,0,0
291.098865204496,0,0,0,0,0,0,0,0,,None,292.106141671376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1337334.1,0,0,0
291.100475745746,0,0,0,0,0,0,0,0,,None,292.107752212626,0,1,5344144.5,5889289,5325651.5,5172118,6750003.5,5824226,4573152,4239911.5,4144031,4103441,5679538.5,6247716.5,5688822.5,5388729,4777176.5,4943846.5
291.108550487559,12,20,8,0,0,0,0,0,CHO,AminoSugar,292.115826954439,-0.0319586894344511,1,0,0,0,0,1307190.6,0,0,0,0,0,0,0,0,0,0,0
291.11824076423,0,0,0,0,0,0,0,0,,None,292.12551723111,0,0,0,1697294.5,1270106,1688987.6,1624378.3,1426408.5,1562343,0,0,1520661.9,1563320.9,0,1339644.3,0,0,0
291.123769430876,16,20,5,0,0,0,0,0,CHO,Lignin,292.131045897756,0.0953501662444708,1,6746008,7869712.5,7376732,8643485,8700732,7713514.5,6615017,6119983,6758311.5,5241111.5,7112123,8941870,6714878,6221249,5931232,7435246.5
291.136802901771,13,25,5,0,0,0,1,0,CHOP,Protein,292.144079368651,-0.407147224348041,1,0,0,0,0,0,0,0,0,0,0,0,0,1491202.1,0,0,0
291.136997596112,0,0,0,0,0,0,0,0,,None,292.144274062992,0,1,0,0,0,1284769.3,1455937.1,0,0,0,0,0,0,0,0,0,0,0
291.160158766638,17,24,4,0,0,0,0,0,CHO,Lignin,292.167435233518,0.0822312112023137,1,2202531.3,1736476,1899881,2291112.3,2392905.5,2048248.5,2712567.3,0,1581236.6,1282593.5,1561032,1854268,2178569.5,2137037.3,0,2139131
291.208345551463,0,0,0,0,0,0,0,0,,None,292.215622018343,0,1,0,0,0,0,0,0,0,0,0,1637166.9,0,0,0,0,0,0
291.209635730895,0,0,0,0,0,0,0,0,,None,292.216912197775,0,0,19529650,23889196,19578746,11860919,9929564,24821516,19083274,9880140,9800647,13769007,39093724,16148816,15840793,29521374,16518396,19210252
291.88918708123,0,0,0,0,0,0,0,0,,None,292.89646354811,0,0,0,0,0,0,1256661.5,0,0,0,0,0,0,0,0,0,0,0
292.009797780076,12,7,8,1,0,0,0,0,CHON,ConHC,293.017074246956,0.313837494584677,2,0,0,0,0,0,0,0,0,0,0,0,1313419.4,0,0,0,0
292.040952165901,0,0,0,0,0,0,0,0,,None,293.048228632781,0,2,1429430.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.046241151884,13,11,7,1,0,0,0,0,CHON,Lignin,293.053517618764,0.116341330626355,2,1875128.5,2359865.3,1919655,0,1429903.3,2316873.8,1708366.9,1459303.8,1263607.9,0,2332938.5,2514585.8,2287394,2231545.5,1496585.9,0
292.046402063838,13,11,7,1,0,0,0,0,CHON,Lignin,293.053678530718,-0.432745694795133,1,0,0,0,1879991.1,0,0,0,0,0,0,0,0,0,0,0,0
292.05438613343,13,12,7,0,1,0,0,0,CHO,Lignin,293.06166260031,-0.0171384067238741,1,0,1384764,1567914,1758649.5,1365906.3,0,0,0,0,0,0,2073757,1347620.6,2004732.1,0,0
292.054539269669,0,0,0,0,0,0,0,0,,None,293.061815736549,0,0,0,0,0,0,0,0,0,0,0,0,1561613.5,0,0,0,0,0
292.056063558774,0,0,0,0,0,0,0,0,,None,293.063340025654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296037.3,0,0,0
292.067561153888,0,0,0,0,0,0,0,0,,None,293.074837620768,0,0,0,0,0,0,0,0,0,0,0,0,1284626.1,0,0,0,0,0
292.080414056583,0,0,0,0,0,0,0,0,,None,293.087690523463,0,0,0,0,1703091.4,0,0,0,2758492.3,0,0,0,0,0,0,0,0,2258232
292.082664371186,14,15,6,1,0,0,0,0,CHON,Lignin,293.089940838066,-0.0123469458128872,1,2609348,2573893,2048692.3,1723074.1,2289308.8,3435095.8,0,2170740.3,1937669.3,1506592.5,2744087.8,2726056.3,2724141.5,2531077.8,1808661.6,0
292.086750345853,9,16,8,2,1,0,0,0,CHON,Carb,293.094026812733,-0.022088928451855,0,0,0,23179446,0,0,0,49332576,16579446,0,2778145.5,0,0,0,4678407,0,41550140
292.090801584031,14,16,6,0,1,0,0,0,CHO,Lignin,293.098078050911,-0.119301058125158,1,1876934.5,2969159.8,2637495.3,2215108.8,2235551.8,2327130.8,0,0,1598984.1,1514786.8,2314266.8,2353067.5,1912624.3,1773320.4,1546776.3,0
292.103725566937,11,19,8,1,0,0,0,0,CHON,Carb,293.111002033817,0.220251313245546,1,0,0,0,1399496.6,0,0,0,0,0,0,0,0,0,0,0,0
292.103904441779,11,19,8,1,0,0,0,0,CHON,Carb,293.111180908659,-0.390011594522305,1,0,0,1757627.9,0,0,0,0,0,0,0,0,0,0,0,0,0
292.11904506642,15,19,5,1,0,0,0,0,CHON,Lignin,293.1263215333,0.00406753033033559,1,0,0,1764033.3,0,0,0,0,0,0,0,0,2018230.6,1478969.1,1566482,0,0
292.127237933489,15,20,5,0,1,0,0,0,CHO,Lignin,293.134514400369,-0.292732737926306,1,1416145.9,1490003.4,0,1774799.8,1352877.1,1519976.8,0,1407875.3,1240597.5,0,1331879.9,0,1345851.8,0,1547300,0
292.212942416492,14,31,5,1,0,0,0,0,CHON,Protein,293.220218883372,0.014417244961941,1,3100396.8,3721327,3527395,2231530,0,3698825.5,2786191.8,1593760.4,1811764.9,1565764.4,5688135,2388443.8,2484055,4585265.5,3088959.8,3627877.8
292.516503986848,0,0,0,0,0,0,0,0,,None,293.523780453728,0,0,0,0,0,1306054.8,0,0,0,0,0,0,0,0,0,0,0,0
292.568143356131,0,0,0,0,0,0,0,0,,None,293.575419823011,0,0,0,0,0,0,0,0,0,0,1326263,0,0,0,0,0,0,0
292.827330754297,0,0,0,0,0,0,0,0,,None,293.834607221177,0,0,0,0,1830080.6,0,1323183,0,0,1379441.6,1521942.1,2392300.8,0,0,1567769.9,3273729.3,2197253.8,2720313.8
292.827528286996,0,0,0,0,0,0,0,0,,None,293.834804753876,0,0,0,0,0,1287845.8,0,0,0,0,0,0,0,0,0,0,0,0
292.845465330382,0,0,0,0,0,0,0,0,,None,293.852741797262,0,0,1463731.3,1326649.6,0,0,0,0,0,0,0,0,0,0,1282847.6,1565447.4,0,1394752
292.84592160047,0,0,0,0,0,0,0,0,,None,293.85319806735,0,0,0,0,0,0,0,1390716.6,0,0,0,0,0,0,0,0,0,0
292.923370529558,0,0,0,0,0,0,0,0,,None,293.930646996438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4420641.5,0,0
293.030309168991,13,10,8,0,0,0,0,0,CHO,ConHC,294.037585635871,-0.0623664189161211,1,7644653.5,9015157,8481290,8720868,8871418,8954308,7529167.5,6086839,4395617,3751716,9293936,9229345,7020634.5,8425542,6356807,6821504
293.043357270495,0,0,0,0,0,0,0,0,,None,294.050633737375,0,0,2095857.5,2489465,2777614.8,2422503.8,2257918.8,2170824.8,1686740.6,1523131.4,1246565.5,0,2645108.5,2096166,2140254.5,1612874.1,1823307.4,1877124.3
293.061150323922,0,0,0,0,0,0,0,0,,None,294.068426790802,0,0,2878967,2343806.8,1873685.1,2309357.3,2496517.3,2371535.5,1830107.5,1969857.4,1516396.1,0,2195578.8,2145325,1893476.1,2470480.3,2317649.3,1944714.5
293.066675433764,14,14,7,0,0,0,0,0,CHO,Lignin,294.073951900644,0.00307220603797386,1,14699001,16758656,15585815,16721391,16328199,16091602,13402846,10255555,11365998,8880942,16742525,16198703,13484134,13840466,11259731,11881100
293.077859036564,13,14,6,2,0,0,0,0,CHON,Lignin,294.085135503444,0.172361504403407,1,1818876.3,1869444,0,0,1767947.5,2025942,1800674.1,0,0,0,0,1832755.8,0,1431893.8,1760854.5,1483408.3
293.078034677582,13,14,6,2,0,0,0,0,CHON,Lignin,294.085311144462,-0.424883723927209,1,0,0,0,0,0,0,0,1528519.1,0,0,1538433,0,0,0,0,0
293.079726764403,0,0,0,0,0,0,0,0,,None,294.087003231283,0,0,5101053,6328196.5,5437980,5126643,5831180,6381015,4459235,4303048,3704435,3127089.5,5152897.5,6576180.5,4791402,4194902.5,4349783,4517521
293.087642754786,0,0,0,0,0,0,0,0,,None,294.094919221666,0,0,0,0,3263518.8,0,0,0,6629094,2184394.5,0,0,0,0,0,0,0,6006419.5
293.090082612182,0,0,0,0,0,0,0,0,,None,294.097359079062,0,2,0,0,1467295.5,0,0,0,2453479,0,0,0,0,0,0,0,0,1614740.4
293.090270103836,0,0,0,0,0,0,0,0,,None,294.097546570716,0,0,0,0,0,0,0,0,0,1248971.4,0,0,0,0,0,0,0,0
293.09750353036,0,0,0,0,0,0,0,0,,None,294.10477999724,0,0,1678082.4,2137994.3,1604130.3,0,1820178.6,1715677.8,1278441.8,1583309.9,1365625.5,0,2163848,2305595.5,2084975.8,1773404.4,1404508.9,1667223
293.103032511084,15,18,6,0,0,0,0,0,CHO,Lignin,294.110308977964,0.0997327700525265,1,27439620,29083532,26616356,30029306,29791764,29049312,23511788,19844304,22101628,16356152,29747338,32130110,24739954,23951454,22331230,22831768
293.114225595414,14,18,5,2,0,0,0,0,CHON,Lignin,294.121502062294,0.236760678563333,1,0,0,1254696.3,0,0,0,0,1292755.6,0,0,0,0,0,0,0,0
293.116115747593,0,0,0,0,0,0,0,0,,None,294.123392214473,0,1,2675208.3,2825104.3,2496041,0,2323481.5,2039524.9,0,1786580.3,1836160.4,0,2094222.8,2016066.9,0,1799266.6,1763426.9,2129565.5
293.139424838087,16,22,5,0,0,0,0,0,CHO,Lignin,294.146701304967,0.0765323315873372,1,7254543.5,7345047.5,6524465.5,7929349,7892514,8164846,6490874.5,6515932,5822089,5049154,7496855.5,8313932,7036029,7318634.5,6169450.5,5759653.5
293.174525962122,0,0,0,0,0,0,0,0,,None,294.181802429002,0,0,0,0,0,0,0,0,0,0,0,6156107.5,0,0,0,0,0,0
293.174852269716,11,27,3,4,0,0,1,0,CHONP,Lipid,294.182128736596,-0.174969145124835,1,0,0,0,8537616,0,0,0,0,0,0,0,0,0,0,0,0
293.175773665431,17,26,4,0,0,0,0,0,CHO,Lipid,294.183050132311,0.201203602220202,1,87515672,122283936,84845120,115189264,107603504,137781760,129917704,61660392,35602072,83878728,95381672,37299292,120283272,108652664,43302776,64692916
293.179154606401,14,30,4,0,0,1,0,0,CHOS,Lipid,294.186431073281,0.166792598063077,1,0,0,3632191.8,7032337,0,0,0,0,1724567.5,0,0,4087900,32858250,0,0,12106419
293.181582223692,0,0,0,0,0,0,0,0,,None,294.188858690572,0,0,1316380.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.206676706963,0,0,0,0,0,0,0,0,,None,294.213953173843,0,0,6564389,7069613,5840457.5,0,3011643,7012872,5333780.5,3227891.3,2492577.8,4029268.3,11290800,4712551,4818066.5,8806529,4867968,5415612.5
294.025569570287,12,9,8,1,0,0,0,0,CHON,ConHC,295.032846037167,-0.100891366905476,1,0,1278386.4,0,0,1570665.6,0,1368663.5,0,0,0,0,0,0,1435029,0,0
294.033632524714,12,10,8,0,1,0,0,0,CHO,ConHC,295.040908991594,0.0445497742524336,1,1310505.3,0,1687157.5,1443094.5,0,1483592.8,0,0,0,0,0,0,0,0,0,0
294.033846566367,0,0,0,0,0,0,0,0,,None,295.041123033247,0,0,0,0,0,0,0,0,0,0,0,0,1754331.3,0,0,1286423.8,0,0
294.061930651095,13,13,7,1,0,0,0,0,CHON,Lignin,295.069207117975,-0.0181000743192049,1,2799922.3,3280062,3108223.8,2055455.1,2461047.3,3165523.8,2787941.8,2219544.3,2245085,1797436.1,3167205.3,3116989.3,3153826.5,2871201.3,2175635.3,2778084
294.070043070397,13,14,7,0,1,0,0,0,CHO,Lignin,295.077319537277,-0.040312744684146,1,2399028.8,2503872.5,2311554.8,2133793.5,2414458.3,1787223,1463977.1,1659418.9,1672928.1,0,2724840.3,2393536.5,2278309,2261412,1601686,1506278.9
294.083023016249,10,17,9,1,0,0,0,0,CHON,Carb,295.090299483129,0.107311799969363,1,0,0,0,0,1260159,0,0,0,0,0,0,0,0,0,0,0
294.098308977576,14,17,6,1,0,0,0,0,CHON,Lignin,295.105585444456,0.00623181771940213,1,3232061.8,2676937.5,2640781,2857258.3,2816900.5,3447138,2300532.3,2052644.6,2854378.5,1317062,3643890.5,2671563.8,3228078,2624429.5,3293855,2204144.5
294.106444785797,14,18,6,0,1,0,0,0,CHO,Lignin,295.113721252677,-0.0952327009724764,1,3901760.3,4475084,4407184,4554540.5,4897671.5,5063525,4159095.5,3432999.5,3194861.5,3427400,4536821.5,5295567,3593136.8,4354480,3373217.8,4145139.5
294.134724150264,15,21,5,1,0,0,0,0,CHON,Lignin,295.142000617144,-0.0942845940959668,1,1296457.1,1261013.1,1253018.1,0,1291218.1,0,0,0,0,0,0,1264090.4,1845177.8,0,0,1842685.3
294.142783876795,15,22,5,0,1,0,0,0,CHO,Lignin,295.150060343675,0.0620390348674559,1,1760331.8,1610199.8,1579165.1,1290807.9,0,1830771.4,0,0,0,0,1468418.6,0,0,1399740.5,0,0
294.179224313477,16,26,4,0,1,0,0,0,CHO,Lipid,295.186500780357,-0.124055662091917,1,14076759,17496292,14193578,16078659,16246691,20632450,18793620,10309184,6476808.5,14713948,14905872,5420524.5,18751944,17488328,7553209,10527757
294.182460675005,13,30,4,0,1,1,0,0,CHOS,Lipid,295.189737141885,0.331438742414714,1,0,0,0,0,0,0,0,0,0,0,0,1278189.5,0,0,0,2004493.8
294.182621515098,13,30,4,0,1,1,0,0,CHOS,Lipid,295.189897981978,-0.213431349132992,0,0,0,0,0,0,0,0,0,0,0,0,0,5073353,0,0,0
294.184209216205,0,0,0,0,0,0,0,0,,None,295.191485683085,0,0,1499096.8,3379941,1963436.3,0,2327972.5,0,2952342.3,0,1276170.4,2480221,1553169.5,0,1521865.5,3844554.3,0,2038798.4
294.210066667108,0,0,0,0,0,0,0,0,,None,295.217343133988,0,0,0,1491181.1,0,0,0,1482125.6,0,0,0,0,1871899,0,0,1491155.1,1259075,0
294.270777573705,0,0,0,0,0,0,0,0,,None,295.278054040585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275879.5,0,0
294.824457935848,0,0,0,0,0,0,0,0,,None,295.831734402728,0,0,0,0,1448341.3,0,0,0,0,0,1265143.6,2487049.5,0,0,1465749.8,2889889.5,2276232.5,2805995.8
294.843410732748,0,0,0,0,0,0,0,0,,None,295.850687199628,0,0,2737193,2471350.5,1842844.1,1847310.1,2082456.6,1538821.4,2906011.8,2154789,1751294.6,2083342.5,1418495.9,1984759.5,2590363.8,2748072,1902478.6,2667250.3
294.937626074111,11,4,6,0,0,2,0,0,CHOS,ConHC,295.944902540991,0.0902195275915801,1,0,0,0,0,0,0,0,1732421.5,0,0,0,0,0,0,0,0
295.009510105611,12,8,9,0,0,0,0,0,CHO,ConHC,296.016786572491,0.152975138099892,2,1901661.8,2000875.1,2105560.8,2122305,2035926.3,1606342.6,1870301.9,1445726.3,1301820.4,0,2497852,1589050.4,1619408.8,2339039.8,1670084,1481515.8
295.028574124477,0,0,0,0,0,0,0,0,,None,296.035850591357,0,1,0,0,0,1268294.8,0,0,0,0,0,0,0,0,0,0,0,0
295.040395021297,0,0,0,0,0,0,0,0,,None,296.047671488177,0,1,0,0,0,1360458.4,0,0,0,0,0,0,0,0,0,0,0,0
295.04591500522,13,12,8,0,0,0,0,0,CHO,Lignin,296.0531914721,0.0874501628370989,2,12446825,14553591,14640358,14102604,13297892,13980885,11357676,9738091,8051018,6554949,15258441,14944073,10621660,12038892,9052624,11203896
295.057164285757,12,12,7,2,0,0,0,0,CHON,Lignin,296.064440752637,0.0337685356768845,1,1469548.8,0,0,0,0,0,1313777,0,0,0,1853261.1,0,1248224,1620463.6,0,1499964.3
295.057320497005,12,12,7,2,0,0,0,0,CHON,Lignin,296.064596963885,-0.493857039725113,1,0,0,1495786.1,0,0,0,0,0,0,0,0,0,0,0,0,0
295.059055828988,0,0,0,0,0,0,0,0,,None,296.066332295868,0,0,2058605.4,1968634.9,1607914.8,1740880.1,2506472.8,2322650.3,1848817.8,1725295.4,1495630.6,0,1795917.9,2753870.3,1829088.6,2092784.3,1741779.9,1453116.9
295.076754229731,0,0,0,0,0,0,0,0,,None,296.084030696611,0,0,2039667,1837824.5,1932273.1,2396757.5,1909487.3,2006241.1,1800184.8,0,1267541.3,0,2305876.3,0,1513958.3,1440246.3,1842137.5,1662531
295.07691823468,0,0,0,0,0,0,0,0,,None,296.08419470156,0,0,0,0,0,0,0,0,0,0,0,0,0,1614421.5,0,0,0,0
295.082292893536,14,16,7,0,0,0,0,0,CHO,Lignin,296.089569360416,0.113168065807328,2,31622260,34179588,31917300,34785368,36292848,35325156,27760122,22957944,25960792,16786766,35310424,36661080,28185320,28855032,24961500,24974660
295.093621737857,13,16,6,2,0,0,0,0,CHON,Lignin,296.100898204737,-0.209212930341683,1,1861240.4,1908997.9,1553655.4,1855066.8,1625077.5,1793767.6,1622783.5,1351803.3,1469275.5,1263185.6,1823450.4,1648988.3,1757931.6,1747707.9,2248671,1588808.8
295.095430472988,0,0,0,0,0,0,0,0,,None,296.102706939868,0,0,2524793,2532358.3,2588920,2619483.3,2625782.3,2879208.5,2357760.3,2043259.9,1639132.1,1815122.1,2761563,3551581,2635500.3,2096892.5,2296799.5,1997641.4
295.113056043598,0,0,0,0,0,0,0,0,,None,296.120332510478,0,0,0,0,1742590.4,0,0,0,0,0,0,0,0,0,0,0,0,0
295.113224031642,0,0,0,0,0,0,0,0,,None,296.120500498522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337073.9,0,0,0
295.117290165858,0,0,0,0,0,0,0,0,,None,296.124566632738,0,1,0,0,0,0,0,0,0,1762179.5,0,2485592,0,0,0,0,1926630.6,0
295.118678469264,15,20,6,0,0,0,0,0,CHO,Lignin,296.125954936144,0.112919708505014,1,39593088,41044492,38495488,42526820,41765120,42673392,33924616,29400964,31850852,22500696,42183524,43599720,35373812,35097348,31433192,31827282
295.131832262219,0,0,0,0,0,0,0,0,,None,296.139108729099,0,0,0,0,0,1476710.5,1474819.6,0,0,1467016.5,0,0,0,0,1345271.9,0,0,0
295.137290855369,16,24,3,0,0,1,0,0,CHOS,Lipid,296.144567322249,0.162098031110281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259991.9
295.13990228125,12,24,8,0,0,0,0,0,CHO,AminoSugar,296.14717874813,-0.205981804058527,1,0,0,0,0,1345926.6,0,0,0,0,0,0,0,0,0,0,0
295.155076482361,16,24,5,0,0,0,0,0,CHO,Protein,296.162352949241,0.0706762990931108,1,4106891.8,4261913.5,4517134,4175469.5,5432588.5,4044543.8,3244056,3497360.5,2891634.5,3055458,4251504.5,4798325,3370751.3,3938064.5,3368434.8,4129118
295.180027493856,0,0,0,0,0,0,0,0,,None,296.187303960736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250567.3,0,0,0
295.182430590004,0,0,0,0,0,0,0,0,,None,296.189707056884,0,0,0,1698593.9,0,0,0,1441546.6,1435938.9,0,0,1701481.4,1423482.4,0,1373448,1844505.8,0,0
295.182626209238,0,0,0,0,0,0,0,0,,None,296.189902676118,0,0,0,0,0,0,0,0,0,1695386,0,0,0,0,0,0,0,0
295.832488963834,0,0,0,0,0,0,0,0,,None,296.839765430714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372620.3,0
296.041131947997,12,11,8,1,0,0,0,0,CHON,Tannin,297.048408414877,0.194985803577874,2,1684645.1,1613873.8,1461329.9,0,0,1807965.9,2377082.5,1766595.1,0,0,2432688.3,2374875.8,1484954.8,2180665.8,1935119.3,1717392.8
296.049302618986,12,12,8,0,1,0,0,0,CHO,Lignin,297.056579085866,-0.023180992303983,1,2138791.5,2362676.3,2238036.8,2076543.4,1840728.6,2052449.1,1880445.8,0,0,0,2476723.3,1859807.1,0,2219068.5,1278225.8,1685395.6
296.053436511652,12,15,2,3,0,2,0,0,CHONS,Lignin,297.060712978532,-0.487635106224381,1,0,1274165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.077545073635,13,15,7,1,0,0,0,0,CHON,Lignin,297.084821540515,0.101994051311775,2,3780528.5,4390717,3679327.3,2614408,2757219,4561516.5,3604873,2539215.8,2409674,1530456.1,4696253.5,4832490.5,3553318.5,4248646,3267354.8,3312797.5
